home_ownership,income,dti,fico,loan_status,
1,91851.84,16.89,755,0,
0,65000,33.33,660,1,
1,61796,20.55,700,1,
0,63000,19.51,680,1,
1,50000,17.02,690,1,
0,45000,34.32,680,1,
1,60000,27.46,665,1,
1,18000,19.67,700,1,
0,42000,8.45,710,0,
0,60000,32.52,670,1,
1,140000,15.99,675,1,
0,42000,19.88,725,1,
1,63000,17.39,725,1,
0,42000,7.66,700,1,
1,25000,17.66,720,1,
1,70992,18.11,675,1,
1,29000,39.11,750,1,
0,45000,20.18,660,1,
1,21221,8.76,725,1,
0,60000,1.36,675,0,
0,61000,11.15,660,1,
1,58554,20.02,695,1,
0,55000,22.56,670,0,
0,36500,20.82,700,1,
1,70000,15.86,690,1,
1,220000,8.57,700,1,
0,95400,31.45,735,1,
0,115000,10.86,715,1,
0,55000,1.51,675,1,
1,52000,13.34,700,1,
1,76000,17.23,745,1,
1,45000,28.03,685,0,
1,105000,5.66,830,1,
1,52000,12.46,685,1,
0,53000,14.31,685,0,
1,42225.82,24.76,695,1,
1,92000,13.44,710,1,
1,52000,22.12,695,1,
1,56030,20.11,735,1,
1,79000,7.12,685,1,
0,42000,20.14,675,0,
1,39000,27.91,720,1,
1,38000,16.93,660,1,
0,41250,26.04,715,1,
1,65000,20.11,680,0,
1,75000,17.79,705,1,
0,28080,29.7,675,1,
1,100000,33.01,675,1,
1,82000,39.2,660,0,
1,90000,8.01,660,1,
0,30000,26.92,685,0,
1,17000,34.96,660,0,
0,45000,17.92,735,1,
1,46000,9.99,700,1,
1,158712,19.44,670,1,
0,50000,16.59,700,1,
1,90000,15.65,670,1,
0,58000,14.94,715,0,
1,99200,9.01,675,1,
1,110000,15,740,1,
1,80000,16.25,695,0,
0,39000,12.06,800,1,
1,70000,5.71,665,1,
0,105000,9.26,665,1,
1,65000,16.16,665,1,
0,40000,23.25,700,1,
1,58800,11.06,695,0,
0,36200,15.78,720,1,
0,41999,30.23,675,1,
1,45000,14.48,695,1,
0,25041,21.57,685,1,
1,85000,20.05,675,0,
1,47000,26.05,715,0,
1,54000,31.58,725,1,
0,130000,16.63,660,1,
1,55000,24.37,680,1,
1,52600,4.75,820,1,
0,53000,18.87,675,1,
1,95000,16.97,675,1,
0,75000,11.78,685,1,
0,38000,24.89,660,1,
1,61000,23.73,700,1,
1,74434.96,28.96,700,1,
1,43929.6,0,760,1,
0,48000,39.22,710,0,
0,60000,18.1,680,0,
0,110000,22.38,685,1,
0,33280,24.88,700,1,
0,43000,38.43,675,0,
1,50000,9.19,755,1,
0,68000,11.96,765,1,
0,89600,22.92,660,0,
0,27350,13.16,675,0,
0,45000,6.91,690,1,
1,32000,17.48,685,1,
0,75000,10,695,1,
1,49000,12.71,695,1,
1,53000,6.02,730,1,
1,128004,4.13,800,1,
1,112000,19.54,695,1,
1,64800,29.23,705,0,
1,45000,15.76,675,0,
0,21840,24.01,685,1,
1,97000,28.79,685,1,
1,70000,13.42,705,1,
0,30000,10.51,670,0,
0,123000,15.7,680,1,
1,96000,11.43,675,1,
0,60000,23.5,690,1,
0,48000,24.8,740,0,
1,55000,4.23,660,1,
0,220000,9.93,715,1,
1,40000,15.09,690,1,
1,30000,4.32,675,1,
1,62000,31.24,690,1,
1,235000,9.52,695,1,
0,79000,39.86,670,0,
0,66560,20.12,675,1,
1,30000,20.6,670,1,
0,60000,29.78,680,0,
0,13000,23.27,675,1,
1,60000,17.12,665,1,
0,120000,5.28,725,1,
1,80000,13.26,725,1,
1,100000,5.83,690,1,
1,104149.2,16.78,700,1,
0,45000,21.33,665,0,
1,101584,16.5,720,1,
0,115000,3.81,670,0,
1,140000,9.75,725,1,
1,55000,22.19,670,1,
1,110000,12.76,675,1,
1,100000,19.6,715,0,
1,105000,15.34,660,0,
0,55000,4.6,665,1,
1,80000,20.84,675,1,
1,196000,7.71,695,0,
0,39000,8.74,675,1,
0,28800,9.04,680,1,
1,75000,18.61,690,1,
0,56500,30.75,660,1,
1,89000,17.92,730,0,
0,63000,14.3,675,1,
1,156000,9.75,690,1,
1,60000,5.58,685,0,
0,65000,19.16,735,1,
0,60000,12.56,665,0,
1,80000,12.95,770,1,
1,105000,10.61,660,1,
0,60000,14.96,680,1,
1,43000,2.76,660,1,
0,77000,9.09,725,1,
1,83500,22.65,700,1,
0,35000,24.58,670,1,
0,50000,24.58,665,1,
0,100000,6.6,705,1,
1,75000,17.71,690,1,
1,203426,11.36,690,1,
1,120000,21,725,1,
0,43000,4.83,660,1,
0,44000,18.6,745,1,
0,80000,27.69,680,0,
0,26000,36.29,665,0,
1,100000,20.16,700,0,
1,40000,21.9,695,1,
1,92000,18.93,660,0,
1,60000,27.81,685,1,
1,900000,2.73,695,1,
0,35500,15.28,710,1,
1,56000,4.97,680,1,
1,180000,13.01,670,1,
1,76000,17.45,705,1,
1,55000,27.78,715,1,
0,13000,19.04,700,1,
0,65000,17.61,740,1,
1,170000,6.26,725,1,
0,56469.37,32.9,690,1,
1,65000,27.31,725,0,
0,65000,24.71,685,1,
1,80000,6.33,695,1,
0,32004,2.92,730,1,
1,105000,23.81,680,1,
1,92000,14.36,690,1,
0,40000,7.26,690,1,
0,76000,1,770,1,
1,107282,20.94,715,1,
1,155000,14.08,695,0,
0,32000,5.03,700,1,
0,36000,20.9,675,1,
0,67000,29.14,665,0,
1,56520,26.02,690,1,
1,55000,8.68,710,1,
1,22880,14.48,660,1,
1,34560,4.44,690,1,
1,58000,11.77,670,0,
1,95000,13.28,670,1,
1,140000,17.44,670,1,
1,91360,29.48,665,1,
1,35000,22.46,700,1,
1,60000,21.84,795,1,
0,63000,28.34,685,1,
1,110000,13.48,710,1,
0,50000,19.68,680,1,
0,99000,6.01,665,1,
1,60000,15.88,665,0,
1,55000,21.69,710,1,
0,152325,19.92,710,1,
1,85000,16.46,665,1,
0,70000,10.71,660,1,
1,39000,6.31,660,1,
0,47000,28.83,670,1,
1,51000,20.96,675,1,
1,60000,16.4,705,1,
1,76500,18.6,675,1,
1,40000,20.28,705,1,
1,105000,7.31,740,1,
1,70000,8.21,670,1,
0,40000,4.02,690,1,
1,68000,23.76,690,1,
1,54000,5.8,700,1,
1,100000,8.69,660,1,
1,29000,11.26,675,1,
0,39000,9.91,700,1,
1,33660,32.37,740,1,
1,74000,30.25,660,0,
1,113325,21.88,685,1,
1,80000,31.64,670,1,
1,90800,17.61,695,1,
1,76668,19.42,670,0,
1,48384,33.69,665,1,
0,25000,18.34,700,1,
1,70000,16.55,660,0,
1,75000,2.3,680,1,
0,112200,17.38,670,0,
0,53000,23.25,660,1,
0,35000,6.93,755,1,
1,76800,14.09,715,1,
0,50000,15.17,720,1,
1,107000,22.9,690,1,
0,135000,11.88,670,1,
1,84450,22.01,690,0,
1,86000,17.54,700,1,
0,43000,20.59,700,1,
1,80000,46.85,660,0,
0,65000,6.15,685,1,
1,80000,18.08,710,1,
0,59595,10.23,680,1,
0,80000,6.54,715,1,
1,36000,5.17,705,1,
0,22800,12.16,680,1,
1,139000,16.88,665,1,
1,68100,22.26,705,1,
0,56450,5.38,715,1,
0,41700,21.11,660,1,
1,55000,15.51,705,1,
0,110000,15.83,660,1,
0,38000,19.55,695,0,
0,33000,12.51,670,1,
1,134000,10.11,695,1,
0,62240,12,710,0,
1,50000,33.49,675,0,
0,140000,12.52,700,1,
0,41000,5.5,660,1,
1,75950,5.97,660,1,
0,53000,29.89,660,1,
0,58000,7.22,660,0,
1,52000,28.57,790,1,
1,66000,34.33,695,1,
1,60000,4.74,730,1,
1,37000,13.19,690,1,
0,20000,12.06,665,1,
1,68800,10.22,675,1,
0,24000,18.4,675,1,
0,100000,23.28,660,1,
1,52000,21,705,0,
1,62500,13.98,770,1,
1,44136,27.24,720,1,
1,60000,6.54,730,1,
0,50000,13.11,665,1,
0,230000,5.38,750,1,
1,60964.8,22.52,670,1,
1,40000,27.09,680,1,
0,33000,22.51,685,1,
0,78000,22.62,700,1,
0,48000,26.85,690,1,
1,100000,14.55,775,1,
0,53000,18.34,675,1,
0,57000,16.02,735,1,
0,45900,16.63,690,1,
1,42000,8.97,800,1,
0,65300,27.09,665,1,
1,54000,5.16,660,1,
1,144000,15.87,700,1,
0,22000,5.46,705,1,
0,24000,9.1,675,1,
1,57000,21.68,670,1,
0,70000,10.8,665,1,
0,30000,11.52,660,0,
0,33000,11.93,675,1,
0,67000,11.08,670,0,
0,58800,11.39,810,1,
0,80000,21.84,665,1,
1,105000,39.45,710,0,
1,90000,30.87,680,1,
0,125000,4.52,735,1,
1,26000,7.48,695,1,
0,60000,30.72,695,1,
0,55494,21.32,715,1,
1,60000,13.39,710,1,
1,68200,24.57,685,1,
0,38000,9.09,765,1,
0,360000,10.58,685,1,
1,91476,25.76,730,1,
0,84000,24.29,705,1,
0,64000,23.81,665,1,
1,40621,23.49,670,1,
1,31678.4,19.25,660,1,
1,62000,16.88,670,1,
1,57000,16.53,740,1,
1,150000,22.77,715,1,
1,72000,16.33,710,1,
1,70000,15.34,705,1,
0,36000,40.43,665,1,
1,57000,11.94,675,1,
1,29000,18.12,665,0,
1,105000,16.86,680,0,
0,53900,32,800,1,
0,30000,22.72,690,0,
1,89000,29.23,745,1,
1,114000,7.12,685,1,
0,31000,17.85,685,1,
1,23800,36.01,675,0,
0,35000,20.86,770,1,
0,42000,3.77,670,0,
0,135000,11.87,670,1,
1,50000,8.71,730,1,
1,143500,17.63,730,0,
0,48546,18.41,695,1,
0,69444,35.46,700,1,
1,40000,14.19,670,1,
0,58000,21.46,665,1,
1,100000,22.24,685,1,
0,84000,15.4,700,1,
0,30000,22.12,735,1,
1,145000,11.36,800,1,
1,65000,16.31,660,1,
1,25488,31.69,665,0,
0,92250,10.32,710,1,
1,46000,17.79,680,1,
1,36000,36.97,665,1,
1,63440,21.74,765,1,
1,52000,22.94,660,1,
1,31700,21.54,705,1,
0,35000,25.96,660,1,
0,28000,28.68,665,1,
0,41000,11.62,710,1,
1,250000,4.34,705,0,
0,52000,23.01,700,1,
0,28800,6.38,705,0,
0,100000,24.86,740,1,
1,200000,6.85,670,1,
1,76162,12.28,710,1,
1,72000,15.82,680,0,
1,95326,23.98,695,1,
1,70000,23.68,670,1,
1,112000,20.21,685,1,
1,85000,25.84,710,1,
0,34750,12.47,665,1,
0,59000,10.54,760,1,
1,170000,4.34,670,1,
0,57000,22.21,660,0,
1,70000,17.84,710,1,
0,80000,2.85,685,1,
0,30000,20.96,670,1,
1,70000,17.73,705,0,
1,93000,8.49,665,1,
1,76000,12.9,670,1,
1,57000,25.22,675,1,
1,29200,33.41,690,1,
0,115000,25.62,710,1,
0,85000,10.11,675,1,
1,58000,2.46,665,1,
1,55000,14.4,680,1,
0,42000,20,675,1,
0,60000,21.09,690,1,
0,45240,13.26,660,1,
1,110000,9.9,665,1,
0,42000,22.49,710,1,
1,55000,22.04,685,1,
1,42078.4,19.62,685,1,
0,110000,25.34,665,0,
1,95000,8.99,760,1,
1,50000,3.36,710,1,
1,48000,10.55,730,0,
1,167000,27.03,715,1,
1,50000,17.19,685,0,
1,30000,25.32,670,1,
0,30000,15.88,685,1,
0,80000,12.62,700,1,
1,124000,11,700,1,
0,91000,15.03,745,1,
1,36000,20.97,675,1,
1,45000,29.63,685,1,
1,101000,23.56,695,1,
0,120000,7.06,670,1,
1,97000,15.3,700,1,
1,75600,22.4,660,1,
1,130000,19.79,735,1,
1,33500,22.68,680,0,
0,75000,7.02,680,1,
1,70000,27.63,680,1,
0,53000,20.34,660,1,
1,115000,20.96,710,1,
0,67000,25.36,690,0,
1,40000,11.31,700,0,
1,104000,14.03,770,1,
1,41000,34.98,685,1,
1,105000,5.18,680,0,
0,85000,11.39,675,1,
0,66000,8.31,720,1,
1,39500,28.59,665,1,
0,22000,2.4,780,1,
1,75000,16.19,700,1,
1,65000,20.27,690,1,
1,138000,21.59,695,1,
1,82500,28,690,1,
1,120000,6.82,765,1,
1,65000,16.19,685,1,
0,45024,5.92,675,1,
1,75000,17.32,710,1,
0,91000,17.33,660,1,
1,52000,3.88,665,1,
0,52000,26.77,695,0,
1,85000,27.23,675,1,
0,70000,14.32,715,1,
1,87000,21.29,730,1,
1,1000000,2.66,685,0,
0,74000,16.07,700,1,
1,60000,25.44,665,1,
0,60000,20.28,670,1,
1,82000,7.74,675,1,
1,115000,12.33,675,1,
1,150000,18.86,665,0,
1,54996,27.71,715,1,
1,118000,28.38,710,1,
0,54000,37.16,705,1,
0,156000,12.29,670,0,
1,42000,25.8,665,1,
1,82000,11.97,695,0,
0,34614,47.02,665,1,
1,50956,18.44,730,1,
1,135000,9.22,665,0,
1,60000,22.6,705,1,
1,78000,16.75,690,1,
1,80000,15.42,700,0,
1,44000,24.33,740,1,
1,260000,17.42,710,0,
1,36800,32.68,670,1,
1,60000,20.97,665,1,
1,150000,11.66,765,1,
1,79000,13.63,715,1,
0,48000,18.23,660,0,
1,60000,17.49,705,1,
1,40000,14.25,660,1,
0,37000,26.69,675,1,
0,60000,18.85,695,0,
1,35000,18.76,695,1,
1,68000,16.8,660,1,
0,15429.6,18.13,680,1,
0,54000,27.74,665,1,
1,74000,24.71,680,1,
0,100000,14.34,665,1,
1,91000,17.86,660,1,
1,139000,6.14,700,1,
1,76000,32.26,675,1,
0,12000,10.1,695,0,
0,51000,15.88,660,1,
1,150000,6.95,720,1,
0,38000,48.37,715,0,
1,81117,8.51,670,0,
1,68000,22.61,700,0,
0,44000,14.37,730,1,
1,80000,14.88,840,1,
1,110888,7.03,730,1,
0,47000,17.54,675,0,
0,21651,30.71,700,0,
1,140000,17.37,660,1,
1,214000,12.94,670,1,
1,34000,22.63,715,1,
1,49000,18,695,1,
1,90000,13.67,670,1,
1,70000,20.66,670,0,
0,44000,16.72,680,1,
0,39064,28.66,665,1,
0,106000,7.26,670,0,
1,44000,24.44,660,1,
0,73572,18.15,705,0,
0,35000,23.56,695,1,
0,120000,4.5,690,0,
1,93000,25.83,690,1,
0,18000,12.93,660,1,
1,32043,21.39,680,0,
1,115000,9.86,715,1,
1,32000,23.14,665,1,
1,33715,23.6,665,0,
1,32000,30.03,710,0,
1,13992,17.07,685,1,
0,40000,13.9,665,0,
1,35000,14.81,665,1,
0,30000,9.4,695,1,
0,40000,15.69,670,0,
1,43200,15.97,705,1,
1,36000,29.9,690,1,
0,101662,7.78,680,1,
1,160000,26.29,665,1,
0,110000,14.72,715,0,
0,55000,11.74,685,1,
0,20000,11.82,660,0,
0,117000,17.18,665,1,
0,42000,11.31,700,1,
0,35800,38.16,730,1,
1,127000,14.93,720,1,
1,48000,10.07,660,1,
0,22000,11.02,665,1,
0,70000,17.98,670,1,
1,81000,20.9,675,1,
1,68640,9.28,735,1,
1,67000,27.59,680,0,
0,65000,36.96,690,1,
1,18000,31.73,685,1,
0,65500,13.7,690,1,
1,47800,23.4,685,1,
0,140000,23.73,735,1,
0,45000,12,695,1,
1,36000,27.43,690,1,
1,45000,21.65,720,0,
1,55000,15.62,660,1,
1,225000,11.38,695,1,
0,120000,4.38,800,0,
0,45000,16.77,670,1,
0,38000,6.54,675,1,
0,23080,25.79,675,1,
1,85000,11.15,660,1,
1,97000,13.61,700,0,
0,52000,16.32,695,0,
0,74000,14.53,680,1,
1,42000,33.57,665,1,
1,86500,26.89,685,0,
0,75000,19.17,675,1,
0,36981,37.29,665,1,
1,26000,18.88,715,1,
0,45000,30.64,660,1,
0,50000,21.36,680,1,
1,300000,14.43,665,0,
1,72000,18.27,685,1,
1,62000,25.26,765,1,
1,154000,12.13,745,1,
0,34000,5.51,685,1,
0,100000,23.59,715,0,
1,60000,17.04,675,1,
0,54000,17.05,685,1,
1,38900,30.07,665,1,
0,40000,9.48,725,0,
1,50000,9.46,760,1,
1,82500,25.6,680,1,
1,55460,6.82,695,0,
0,55626.92,24.34,700,0,
0,60000,21.3,680,1,
1,46950,30.14,680,1,
1,60000,4.48,730,1,
1,78700,13.22,670,1,
1,59000,31.63,685,1,
1,65000,12.32,680,1,
1,30000,15.8,680,1,
0,36000,25.87,695,1,
1,175000,18.02,665,0,
1,34000,9.95,705,1,
1,52000,22.43,675,1,
0,81112,24.42,685,1,
0,45432,31.6,660,1,
0,65000,34.29,700,1,
1,42000,11.71,755,1,
1,67000,26.97,700,1,
0,50000,33.76,690,1,
0,30000,24.32,705,0,
1,95000,38.98,685,0,
0,76875,9.08,755,1,
0,38000,14.12,710,1,
1,27000,33.82,685,1,
0,54000,11.85,690,0,
0,29000,20.61,675,0,
0,48000,22.95,700,1,
1,58800,29.83,705,1,
0,60000,17.12,665,1,
1,60000,15.46,755,1,
1,96000,12.2,675,1,
1,71000,17.37,685,1,
0,250000,19.66,710,1,
1,63000,11.39,765,1,
0,108000,19.33,670,1,
0,42000,18.43,670,1,
1,37807,22.76,665,1,
0,51800,17.7,665,1,
0,80000,15.32,660,1,
1,34320,11.71,675,1,
1,60000,18,705,1,
1,60000,26.18,665,1,
0,75000,24.75,660,0,
1,40000,20.67,670,1,
1,120000,6.11,690,1,
0,72000,22.18,680,1,
0,67000,18.45,685,1,
0,150000,1.09,690,1,
1,140000,8.8,660,0,
1,110000,18.01,720,1,
0,85000,12.65,670,1,
0,9600,12.75,745,1,
0,104000,19.95,715,1,
0,77000,17.78,665,0,
1,44000,28.53,685,0,
1,86000,6.99,690,1,
1,70500,28.12,740,1,
0,49453,28.2,660,0,
0,41000,8.52,680,0,
1,150000,10.35,705,1,
0,52000,32.27,690,1,
0,70000,21.67,700,1,
0,35000,11.25,680,1,
1,50456.06,14.53,705,1,
1,60000,11.25,760,1,
1,108000,18.59,735,1,
1,117000,18.46,795,1,
0,33000,22.55,710,1,
1,68000,16.96,705,1,
1,80000,16.73,710,1,
1,51500,22.72,690,1,
1,70000,20.68,660,1,
1,107000,13.72,685,1,
1,96000,7.5,790,1,
0,41000,36.94,665,0,
0,62392,16.46,680,1,
1,89000,20.31,705,1,
0,50000,3.79,670,1,
1,32000,12.11,670,1,
1,62234,19.94,690,0,
1,58135.44,39.99,705,1,
0,52604,14.85,700,1,
1,75000,18.78,700,1,
1,68000,6.45,665,1,
1,32000,10.58,685,0,
1,170000,21.98,665,1,
0,48000,30.13,675,0,
1,47000,0.62,800,1,
1,82288.2,4.82,665,1,
1,98000,10.38,670,1,
1,100000,12.25,705,1,
1,125000,13.86,680,1,
0,24000,21.55,675,1,
0,40000,17.91,685,1,
0,67000,25.42,690,1,
1,74248,10.5,705,1,
1,174000,24.62,695,1,
1,56000,24.62,685,1,
0,75000,15.02,665,0,
0,48000,18.68,675,1,
1,80000,2.22,775,1,
1,65000,29.73,720,1,
1,56000,20.74,685,1,
1,48000,26.75,670,0,
0,78200,10.73,665,1,
0,46000,22.18,680,1,
0,85000,8.64,685,1,
1,50000,33.85,725,1,
0,65000,6.94,720,1,
1,120000,11.84,735,1,
0,40000,17.73,660,1,
0,22000,33.99,705,0,
1,160300,20.78,805,1,
1,74000,15.93,665,1,
0,98000,33.85,700,1,
1,76000,7.25,665,1,
1,90000,20.67,710,1,
1,130000,20.88,700,1,
1,60000,23.04,800,1,
1,120000,21.71,680,0,
1,60000,28.5,710,1,
1,45000,18.4,660,1,
0,65000,9.38,700,0,
0,26280,23.29,720,1,
1,113064,7.97,820,1,
1,90000,16.13,665,1,
1,64000,23.95,690,0,
1,65000,15.99,690,1,
1,120000,13.69,665,1,
1,128956,19.91,755,1,
0,30000,18.04,730,1,
1,40000,31.08,670,1,
1,90000,27.24,685,0,
1,45000,33.07,665,1,
1,89000,12.05,690,1,
1,106000,3.2,690,1,
1,54500,17.48,660,1,
1,92000,7.81,795,1,
0,33000,39.78,680,1,
1,60000,13.08,670,1,
0,24000,20.8,665,1,
1,93000,8.88,705,1,
1,59450,9.41,700,1,
1,150000,10.73,660,1,
1,52000,32.23,715,0,
1,109000,9.81,830,1,
1,88000,19.07,665,1,
1,30000,27.02,680,1,
1,44500,10.46,705,1,
0,46400,6.52,695,1,
1,64000,13.48,715,1,
1,45900,25.1,670,1,
1,18528,5.44,720,0,
1,81600,16.79,695,1,
0,82000,15.1,665,1,
1,100000,14.48,670,1,
1,68000,24.09,835,1,
1,80000,12.9,680,0,
1,25000,22.85,660,1,
1,105000,11.61,700,1,
1,115000,6.14,740,1,
1,35000,15.33,675,1,
0,45000,38.93,660,1,
1,87467,36.62,705,1,
1,50000,8.33,665,1,
1,130000,7.62,715,1,
0,60000,13.5,680,1,
0,37812.32,34.78,660,0,
1,40000,19.4,660,1,
1,38000,17.11,695,1,
1,53000,21.09,715,1,
1,120500,2.94,750,1,
0,96000,9.18,660,1,
1,72000,17.62,720,1,
0,57000,16.91,695,1,
1,168850,15.4,810,1,
0,32000,25.92,675,1,
0,130000,31.45,660,1,
1,45000,16.8,680,1,
1,30000,13.64,720,0,
1,122000,14.63,680,1,
0,19000,14.02,660,1,
1,143000,14.96,670,0,
0,92000,7.12,785,1,
1,107000,19.4,670,1,
0,26000,17.04,680,1,
0,100600,38.03,660,0,
0,54000,16.31,660,1,
1,120000,15.38,675,1,
1,68500,26.61,780,1,
1,64000,3.86,685,1,
1,25000,11.28,665,1,
1,60000,9.26,725,1,
1,65000,28.34,675,1,
0,55000,11.67,660,1,
1,42000,19.29,715,1,
0,68000,22.2,705,1,
1,38000,15.48,690,0,
1,75000,27.05,685,1,
1,125000,6.15,820,1,
1,53954,18.01,810,1,
0,45700,31.04,720,1,
1,56608,9.26,690,1,
1,28000,13.8,675,1,
0,75000,24.72,695,1,
1,115000,13.76,725,1,
1,80000,15.47,715,0,
0,38988,21.73,690,1,
1,35000,7.27,685,1,
0,40000,36.9,670,1,
1,75000,31.54,745,1,
1,85000,22.8,660,1,
0,105000,7.04,730,1,
1,42000,16.54,705,1,
0,23040,12.66,710,0,
1,200000,7.64,700,0,
1,124800,22.64,720,1,
1,63000,19.7,690,1,
1,105000,28.76,665,1,
0,75000,22.45,730,1,
0,62000,13.61,665,1,
1,70450.81,19.91,670,1,
0,28800,28,675,0,
1,75000,13.1,700,1,
1,114000,11.92,800,1,
0,75000,8.14,680,1,
1,65000,16.25,735,1,
1,72000,7.73,710,1,
1,95000,27.82,680,0,
1,50000,3.7,695,0,
1,70000,22.35,685,1,
1,75233.6,27.47,670,0,
1,45000,34.61,665,1,
0,35000,29.68,660,1,
1,112944,6.75,720,1,
1,85000,2.85,745,1,
0,50000,34.81,685,1,
0,53500,18.73,670,1,
0,68000,16.87,710,0,
0,120000,5.79,770,1,
0,52000,26.75,735,1,
0,150000,22.2,715,0,
1,86000,16.36,760,1,
0,28000,32.53,665,1,
1,80000,8.07,665,1,
0,47240,11.08,675,1,
1,120000,6.76,675,0,
1,65000,23.28,695,1,
1,135000,10.52,675,1,
1,65000,29.04,765,1,
1,150000,12.13,730,1,
1,100000,17.35,685,1,
1,126000,18.99,690,0,
0,65000,20.62,680,1,
1,85000,10.66,700,1,
1,115000,18.93,725,1,
0,56976,28.77,660,0,
0,85000,23.25,670,0,
0,117000,4.69,715,1,
1,100000,18.02,700,1,
1,50000,27.68,780,1,
1,60000,21.74,690,1,
0,56000,37.96,685,1,
1,97000,0.25,665,1,
1,40300,8.37,660,1,
1,27000,10.49,705,1,
1,200000,22.07,730,1,
1,68000,21.8,660,1,
1,49000,24.3,780,1,
0,68000,19.4,680,1,
1,125000,12.53,700,1,
0,25000,10.9,670,1,
0,33000,14.8,670,1,
1,37500,29.82,690,1,
1,75000,25.47,660,1,
0,390000,3.19,725,1,
1,145000,17.02,660,1,
0,60000,21.28,680,1,
1,107000,17.43,725,1,
1,80000,17.37,675,1,
0,71000,16.48,660,1,
1,73000,25.81,745,1,
0,70000,5.66,770,1,
1,55000,3.98,740,1,
1,27000,21.78,680,1,
1,40000,6.3,710,1,
1,60780,5.96,780,0,
0,60000,24.24,705,1,
1,98000,8.48,675,1,
1,21000,8.06,710,0,
0,68000,22.18,735,1,
1,65000,29.15,660,1,
0,36000,24,710,0,
1,84000,12.87,690,1,
0,88000,14.41,710,1,
0,55000,26.23,675,1,
0,48000,36.75,680,0,
0,46560,10.85,700,0,
1,250000,7.1,675,0,
1,49000,13.47,795,1,
0,43000,15.91,660,1,
1,45000,24.56,665,0,
0,30000,18.2,735,1,
0,80000,10.37,675,1,
1,160000,4.31,660,1,
1,74000,11.58,675,1,
0,50000,12.72,660,1,
1,150000,16.9,670,1,
1,57000,15.87,735,1,
1,110000,8.44,705,1,
0,48500,7.62,725,1,
0,38000,19.11,690,1,
1,64000,7.91,685,1,
1,52000,6.32,780,1,
0,68531,21.84,690,0,
0,60000,29.86,685,0,
1,90000,14.51,665,0,
0,50000,8.11,675,1,
0,65000,12.08,705,0,
1,85000,12,705,1,
1,50000,11.31,685,1,
0,38400,14.56,665,1,
0,16000,38.03,690,0,
0,80000,18.65,695,0,
0,48000,11.8,715,0,
1,48000,19.55,700,1,
1,46000,34.18,665,0,
1,70000,32.57,690,1,
1,93000,3.52,665,1,
1,70000,20.02,740,1,
1,62000,21.74,660,0,
1,60000,10.94,670,1,
0,113000,6.53,750,1,
0,67800,26.65,665,1,
1,105000,32.11,705,1,
1,55000,30.31,690,0,
1,88000,26.41,710,1,
1,85000,8.42,690,1,
1,61000,27.54,700,1,
1,50000,19.51,730,1,
1,118000,12.58,775,1,
0,56000,21.45,715,0,
0,60000,7.78,725,1,
0,28750,29.27,685,0,
0,55000,7.35,675,1,
1,245000,18.09,665,1,
0,27000,38.2,705,1,
1,186000,23.71,765,1,
1,81400,8.96,660,1,
1,52500,16.78,670,1,
1,92000,29.71,720,1,
1,75000,12.29,705,0,
0,84000,17,700,1,
1,35000,18.03,700,1,
1,36000,11.07,665,1,
0,42389.39,18.15,680,0,
0,53000,29.29,660,1,
0,54000,24.2,660,0,
0,35000,20.95,660,1,
0,58500,30.91,680,0,
1,58500,15.34,660,1,
0,35000,27.06,685,1,
1,120000,21.16,725,1,
1,54996,12.96,670,1,
1,92000,13.38,685,0,
1,51000,26.99,740,0,
0,34000,13.31,680,0,
0,45000,4.11,685,0,
0,40000,33.63,685,0,
0,58000,25.08,685,1,
0,52000,17.66,670,1,
0,48000,21.57,675,1,
0,35000,8.47,670,1,
0,38000,22.14,735,1,
1,48000,29.7,670,1,
1,135000,17.21,690,1,
1,82000,18.63,665,1,
0,47000,37.05,705,0,
0,47000,6.87,695,0,
1,75000,19.23,670,1,
1,95000,25.23,705,1,
0,45000,18.45,670,1,
1,64000,28.48,770,1,
0,200000,8.37,765,1,
0,27000,21.12,700,0,
1,100000,16.33,675,1,
1,220000,12.59,665,1,
1,81000,29.61,695,1,
0,34800,9.14,695,1,
0,40000,25.44,700,1,
1,44400,2.24,735,1,
0,50000,18.06,765,1,
1,449000,2.47,680,1,
0,70000,23.26,680,0,
1,55000,17.74,690,1,
1,105000,32.08,680,0,
1,101000,20.6,685,1,
1,100000,30.8,710,1,
1,160000,7.13,765,1,
1,31000,13.63,745,0,
1,35000,18.48,665,1,
1,157000,16.87,700,0,
1,84000,9.57,670,1,
1,43000,9.46,660,0,
0,92000,25.33,685,1,
0,90000,13.81,660,1,
1,52000,15.97,685,1,
0,57000,22.88,665,0,
1,100000,33.77,685,0,
1,98000,14.41,680,1,
1,103000,15.08,700,1,
0,19350,17.98,695,0,
0,42000,27.66,720,1,
1,87500,17.47,790,0,
0,40000,7.71,685,1,
0,84000,7.29,675,1,
1,130000,1,795,1,
1,60000,9.86,675,1,
1,42931.2,22.03,705,1,
0,39500,11.75,700,1,
1,42000,21.11,660,1,
1,40000,21.99,660,1,
1,38500,25.16,720,1,
1,75920,14.35,660,1,
0,30000,18.47,685,1,
1,70000,19.42,685,1,
0,36000,6.77,710,1,
1,55100,6.45,665,1,
0,57011,13.43,715,1,
0,36000,24,715,1,
0,85000,4.63,680,1,
1,30000,14.2,700,1,
0,27000,20.36,680,1,
